title         = ASCII CSV version of worksheet "Oil: Consumption" from the 2017 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2017/BP_2017_oil_consumption_bbl.csv
original data = http://www.bp.com/content/dam/bp/en/corporate/excel/energy-economics/statistical-review-2017/bp-statistical-review-of-world-energy-2017-underpinning-data.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = thousand barrels daily

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAF","BP_OAP","BP_OECD","BP_OEE","BP_OME","BP_OSCA","BP_TAF","BP_TAP","BP_TEE","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CZ","DE","DK","DZ","EC","EG","ES","FI","FR","GB","GR","HK","HU","ID","IE","IL","IN","IR","IT","JP","KR","KW","KZ","LT","MX","MY","NL","NO","NZ","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
2007,576.104,527.753,275.661,934.637,91.071,76.283,699.931,102.806,14878.33,"na",37464.424,1575.016,349.672,49696.997,730.387,1294.414,1360.779,3041.757,26047.36,20202.222,6949.377,25089.31,5831.395,87161.42,2312.827,161.975,2341.593,240.664,377.103,7808.216,234.339,205.085,2380.416,191.157,285.981,182.749,641.538,1613.458,225.847,1911.418,1752.324,435.448,328.578,168.403,1317.755,194.957,262.039,2940.783,1878.977,1740.34,5013.446,2398.953,382.993,241.519,58.378,2067.334,701.166,1065.08,237.475,153.541,153.325,295.085,384.004,530.573,307.028,148.207,218.233,2780.094,2406.642,357.13,921.431,76.449,1030.394,111.146,695.344,42.515,1110.212,308.094,20680.384,94.331,640.006,283.202,539.222
2008,602.845,540.092,273.698,944.157,74.327,77.187,730.511,102.276,14737.106,"na",38518.741,1697.49,332.607,48058.877,736.763,1401.556,1312.562,3202.773,25906.747,20110.293,7418.31,23839.875,6099.621,86577.619,2484.959,158.842,2295.245,255.528,389.933,7941.197,250.553,208.72,2502.101,188.066,308.662,188.074,685.717,1557.65,223.408,1889.152,1719.792,414.22,297.655,163.684,1286.518,187.226,254.328,3076.934,1954.208,1661.35,4846.462,2308.408,405.829,241.156,62.789,2054.216,672.288,991.489,227.61,154.272,172.359,282.888,389.288,549.228,291.271,177.457,216.176,2860.849,2622.086,349.569,973.32,82.135,1018.417,113.596,685.553,45.141,1005.388,298.929,19490.414,92.628,715.947,299.76,510.904
2009,594.531,532.223,263.82,950.238,72.564,72.374,653.739,91.417,14022.925,"na",39622.854,1758.275,354.849,46067.774,719.896,1460.645,1306.288,3316.074,26262.132,19299.779,7778.548,22940.279,6093.815,85690.628,2501.856,182.133,2172.696,259.829,383.492,8278.447,232.031,204.362,2408.756,169.352,326.525,190.667,724.658,1472.701,211.795,1822.304,1645.738,398.428,339.411,153.543,1316.615,166.384,232.302,3236.729,1949.698,1562.796,4386.743,2338.986,454.975,198.907,53.638,1996.186,678.572,971.214,237.298,147.591,177.502,299.633,414.959,548.734,272.815,172.843,195.318,2774.553,2913.555,322.671,1049.247,78.568,1065.484,106.229,709.164,43.523,1019.572,282.373,18771.397,88.737,726.232,312.682,506.617
2010,643.201,593.686,276.089,956.674,71.366,80.49,678.166,81.349,13941.605,"na",42126.173,1851.668,369.425,46595.547,713.91,1522.344,1330.04,3483.009,27969.122,19244.311,8101.702,23499.181,6424.394,88721.72,2720.515,150.373,2304.667,241.717,342.639,9435.962,258.344,194.65,2444.853,170.969,326.948,220.42,765.814,1446.232,221.922,1762.872,1623.315,369.208,359.063,146.14,1411.344,158.435,240.62,3319.334,1817.118,1532.217,4441.852,2370.091,470.036,211.255,55.076,2014.386,689.502,976.98,234.949,150.487,188.624,312.614,411.203,576.431,271.427,190.576,184.189,2877.748,3217.806,336.406,1156.736,81.668,1122.214,117.922,693.644,45.034,1045.167,267.206,19180.129,75.627,725.091,336.963,538.579
2011,720.787,608.779,261.807,1006.337,88.599,103.753,637.219,79.491,13499.163,"na",43675.598,1781.247,409.203,46053.89,710.369,1558.113,1357.014,3392.984,28919.907,19063.823,8381.726,23305.352,6665.696,89729.488,2838.63,174.613,2380.132,234.5,371.01,9796.162,276.738,193.197,2368.729,168.457,349.559,226.117,720.199,1377.587,204.368,1730.21,1590.119,347.896,360.848,138.527,1588.958,143.003,254.34,3488.311,1844.23,1475.469,4441.861,2394.081,463.66,243.679,53.353,2043.146,725.877,971.268,239.045,149.911,208.064,298.008,414.274,574.069,254.704,245.718,191.02,3073.633,3294.877,311.53,1208.101,80.918,1185.365,124.634,672.767,42.245,982.805,278.078,18882.074,70.962,737.1,366.053,541.979
2012,765.221,635.631,258.936,1036.448,92.054,109.855,621.915,81.567,12954.933,"na",45163.009,1899.766,415.736,45512.373,691.94,1585.934,1338.866,3570.784,30030.904,18594.157,8759.98,22893.855,6825.702,90675.382,2900.979,210.8,2340.359,238.003,375.605,10230.181,296.631,191.61,2355.777,158.378,369.927,232.976,746.925,1290.843,193.461,1676.387,1533.32,312.282,344.298,128.555,1625.477,134.675,294.857,3685.402,1853.637,1345.843,4701.649,2458.176,541.209,245.137,54.599,2063.28,760.2,925.656,235.46,148.436,212.943,308.984,402.288,553.382,229.804,256.698,191.118,3119.146,3462.424,308.655,1202.192,74.184,1249.508,129.389,680.381,40.429,983.398,267.411,18490.216,63.489,791.643,368.676,554.165
2013,774.477,682.955,263.877,1045.996,100.753,106.768,636.363,75.894,12702.387,"na",46530.921,2006.941,435.443,45582.711,683.136,1646.079,1318.544,3720.036,30635.805,18370.273,8949.727,23364.453,7073.337,92113.632,3110.169,144.973,2382.874,249.11,362.459,10734.432,297.983,183.596,2408.071,157.998,387.354,247.419,756.331,1194.935,191.323,1664.497,1517.654,294.997,351.869,129.254,1639.493,136.762,246.657,3727.224,2013.546,1259.571,4516.018,2455.414,511.937,260.303,53.25,2020.454,803.295,898.32,243.229,150.857,226.637,322.31,441.904,520.469,238.813,287.135,174.076,3134.789,3469.896,306.29,1225.099,74.947,1298.416,137.37,718.361,45.452,1010.168,257.192,18961.126,60.1,781.72,371.1,569.41
2014,860.056,674.357,259.247,1045.204,99.302,115.72,634.753,81.604,12500.148,"na",47840.462,2011.648,458.408,45184.252,660.21,1630.628,1323.775,3771.259,31194.666,18287.106,9180.25,23420.59,7170.844,93024.714,3238.682,164.528,2372.059,224.18,371.229,11208.851,316.45,194.925,2347.811,160.129,389.907,260.372,806.173,1190.637,182.723,1616.401,1510.733,293.859,335.892,143.672,1663.014,135.527,231.059,3848.86,1960.595,1184.1,4302.948,2454.287,479.572,265.449,52.588,1942.917,802.036,866.385,232.437,153.877,224.715,346.775,457.947,520.736,238.377,292.551,187.098,3298.537,3725.789,307.923,1268.259,70.912,1311.334,143.278,740.896,41.796,1032.139,221.515,19105.614,56.635,719.467,389.114,563.531
2015,925.821,692.198,259.423,1038.821,99.469,124.067,665.919,91.927,12706.648,"na",49218.143,2028.002,490.742,45784.617,682.873,1588.324,1381.3,3866.19,32493.72,18450.024,9300.317,23753.156,7139.353,95002.76,3169.592,155.755,2298.822,227.568,375.746,11985.723,332.89,189.236,2339.803,163.611,424.976,254.213,830.321,1237.275,184.279,1616.485,1564.64,305.86,367.663,153.082,1591.905,142.455,246.656,4164.069,1850.37,1221.714,4139.019,2577.085,505.572,288.599,57.101,1923.424,813.556,834.766,237.611,159.916,239.719,397.914,505.301,541.457,244.516,315.62,190.803,3136.677,3867.953,300.056,1336.316,76.839,1355.329,146.742,838.569,45.417,1039.556,197.693,19530.91,57.22,648.277,406.739,582.89
2016,987.49,687.316,263.274,1035.583,99.232,131.068,675.198,95.594,12941.705,"na",50340.565,2111.189,511.925,46217.302,704.58,1599.934,1402.171,3936.588,33577.487,18793.261,9431.232,23843.232,6976.067,96557.867,3017.766,152.265,2343.25,215.626,378.039,12381.322,340.412,177.936,2394.477,164.492,411.957,239.339,853.329,1267.798,188.993,1601.568,1596.8,313.436,380.23,154.434,1614.968,146.574,251.368,4489.346,1848.221,1232.363,4036.739,2763.012,499.212,286.82,60.81,1868.744,829.217,850.979,241.544,163.554,256.203,433.689,566.017,589.033,236.036,339.38,196.845,3203.051,3905.627,313.105,1381.736,83.35,1381.78,147.97,885.95,43.627,1046.114,195.477,19631.238,57.649,611.196,431.186,560.112
