title         = ASCII CSV version of worksheet "Natural Gas: Consumption" from the 2017 British Petroleum Statistical Review
file URL      = http://mazamascience.com/Data/Energy/BP/2017/BP_2017_gas_consumption_ft3.csv
original data = http://www.bp.com/content/dam/bp/en/corporate/excel/energy-economics/statistical-review-2017/bp-statistical-review-of-world-energy-2017-underpinning-data.xlsx
country codes = ISO3166-1 two-letter codes or 'BP_~~~' for non-standard BP groupings (e.g. BP_TNA = Total North America)
units         = billion cubic feet per day

"YEAR","AE","AR","AT","AU","AZ","BD","BE","BG","BP_EU2","BP_FSU","BP_NONOECD","BP_OAF","BP_OAP","BP_OECD","BP_OEE","BP_OME","BP_OSCA","BP_TAF","BP_TAP","BP_TEE","BP_TME","BP_TNA","BP_TSCA","BP_WORLD","BR","BY","CA","CH","CL","CN","CO","CZ","DE","DK","DZ","EC","EG","ES","FI","FR","GB","GR","HK","HU","ID","IE","IL","IN","IR","IT","JP","KR","KW","KZ","LT","MX","MY","NL","NO","NZ","PE","PH","PK","PL","PT","QA","RO","RU","SA","SE","SG","SK","TH","TM","TR","TT","TW","UA","US","UZ","VE","VN","ZA"
2006,4.195,4.044,0.898,2.432,0.88,1.444,1.613,0.311,47.419,"na",137.096,2.504,0.531,138.712,1.652,3.245,0.386,8.668,42.234,107.86,28.669,75.269,13.107,275.807,1.99,1.814,9.38,0.262,0.701,5.738,0.68,0.817,8.505,0.49,2.297,0.038,3.531,3.357,0.409,4.26,8.708,0.305,0.284,1.232,3.538,0.424,0.222,3.606,10.836,7.493,8.102,3.096,1.209,0.715,0.264,6.44,3.42,3.677,0.425,0.356,0.172,0.292,3.861,1.33,0.394,1.854,1.543,40.154,7.108,0.089,0.83,0.578,3.051,1.777,2.95,2.05,0.976,6.479,59.45,4.054,3.046,0.677,0.336
2007,4.757,4.249,0.85,2.721,0.775,1.542,1.605,0.314,46.733,"na",144.023,2.953,0.58,143.074,1.682,3.315,0.436,9.353,45.346,108.731,31.127,78.74,13.799,287.097,2.05,1.821,9.308,0.255,0.413,7.058,0.72,0.76,8.193,0.439,2.35,0.044,3.711,3.416,0.379,4.136,8.805,0.359,0.265,1.151,3.302,0.461,0.265,3.901,12.144,7.475,8.73,3.354,1.171,0.875,0.311,6.135,3.434,3.572,0.412,0.392,0.259,0.349,3.916,1.331,0.419,2.276,1.369,40.829,7.2,0.095,0.83,0.547,3.251,2.058,3.489,2.122,1.035,6.112,63.298,4.439,3.506,0.685,0.338
2008,5.737,4.285,0.908,2.688,0.884,1.642,1.591,0.313,47.755,"na",148.699,2.969,0.558,145.097,1.599,3.704,0.46,9.717,48.226,109.24,33.507,79.264,13.841,293.796,2.406,1.86,9.27,0.271,0.229,8.114,0.729,0.762,8.25,0.44,2.446,0.038,3.941,3.742,0.386,4.277,9.049,0.374,0.306,1.132,3.773,0.481,0.364,4.009,12.85,7.453,9.045,3.442,1.23,0.858,0.278,6.396,3.785,3.71,0.418,0.368,0.328,0.361,3.999,1.442,0.458,1.86,1.35,40.141,7.762,0.086,0.885,0.554,3.405,2.066,3.618,2.056,1.122,5.789,63.598,4.701,3.309,0.724,0.361
2009,5.715,4.078,0.886,2.82,0.757,1.884,1.625,0.224,44.773,"na",145.528,2.553,0.515,141.431,1.417,4.016,0.482,9.629,49.667,100.748,34.746,78.942,13.227,286.959,1.943,1.559,9.185,0.261,0.233,8.96,0.842,0.72,7.804,0.424,2.635,0.046,4.116,3.356,0.346,4.131,8.414,0.315,0.298,0.984,4.013,0.458,0.404,4.905,13.808,6.87,8.46,3.281,1.198,0.802,0.235,6.99,3.421,3.759,0.4,0.386,0.336,0.368,4.021,1.395,0.456,2.015,1.133,37.699,7.59,0.106,0.935,0.476,3.524,1.901,3.454,2.144,1.099,4.525,62.767,3.858,3.123,0.775,0.325
2010,5.882,4.192,0.965,3.006,0.719,1.935,1.827,0.247,48.171,"na",157.973,3.009,0.562,150.434,1.551,4.402,0.515,10.299,54.804,108.206,38.365,82.198,14.537,308.407,2.592,1.91,9.196,0.291,0.478,10.757,0.879,0.818,8.141,0.479,2.546,0.048,4.365,3.346,0.382,4.581,9.116,0.345,0.371,1.055,4.199,0.505,0.517,5.835,14.791,7.316,9.144,4.161,1.405,0.859,0.268,7.011,2.864,4.219,0.398,0.414,0.473,0.342,4.096,1.5,0.496,2.887,1.16,40.07,8.481,0.143,0.849,0.538,3.994,2.189,3.773,2.242,1.364,5.048,65.991,3.951,3.117,0.91,0.379
2011,6.116,4.359,0.907,3.262,0.788,1.968,1.526,0.283,43.51,"na",164.558,3.065,0.605,149.488,1.566,4.294,0.57,10.959,59.538,105.734,39.026,84.231,14.559,314.046,2.584,1.771,9.757,0.258,0.486,13.263,0.856,0.742,7.474,0.402,2.694,0.042,4.801,3.11,0.334,3.977,7.555,0.425,0.295,1.009,4.074,0.445,0.48,5.911,15.693,6.86,10.208,4.478,1.617,0.964,0.292,7.412,3.367,3.682,0.426,0.374,0.533,0.376,4.095,1.521,0.502,1.9,1.188,41.078,8.926,0.116,0.844,0.498,4.097,2.278,3.955,2.254,1.502,5.193,67.061,4.61,2.875,0.82,0.4
2012,6.327,4.509,0.863,3.264,0.824,2.139,1.54,0.263,42.316,"na",169.512,3.144,0.6,152.538,1.542,4.265,0.623,11.641,64.176,103.632,40.047,87.157,15.398,322.05,3.054,1.787,9.67,0.282,0.44,14.564,0.949,0.735,7.477,0.374,2.995,0.055,5.076,3.063,0.294,4.098,7.129,0.39,0.271,0.898,4.077,0.432,0.246,6.858,15.584,6.578,11.281,4.842,1.784,1.041,0.285,7.71,3.424,3.477,0.421,0.407,0.594,0.356,4.229,1.606,0.434,2.257,1.198,40.162,9.584,0.101,0.907,0.468,4.483,2.539,3.995,2.144,1.572,4.783,69.777,4.553,3.03,0.903,0.426
2013,6.474,4.521,0.829,3.435,0.83,2.207,1.524,0.255,41.719,"na",171.675,3.271,0.623,155.719,1.443,4.542,0.681,11.919,65.107,102.019,42.602,89.767,15.981,327.395,3.608,1.794,10.052,0.298,0.442,16.633,0.968,0.747,7.855,0.354,3.229,0.062,4.976,2.803,0.275,4.174,7.067,0.345,0.256,0.839,3.95,0.413,0.67,4.77,15.758,6.169,11.307,5.082,1.811,1.083,0.233,8.057,3.899,3.531,0.427,0.433,0.577,0.327,4.123,1.609,0.413,3.668,1.094,40.003,9.678,0.1,1.02,0.518,4.517,2.213,4.064,2.169,1.581,4.186,71.658,4.532,2.952,0.943,0.444
2014,6.379,4.564,0.761,3.703,0.911,2.314,1.334,0.253,37.058,"na",176.109,3.537,0.7,152.924,1.444,4.483,0.711,12.291,67.184,97.292,44.583,91.344,16.339,329.032,3.822,1.775,10.085,0.258,0.366,18.228,1.052,0.664,6.831,0.304,3.628,0.064,4.646,2.544,0.245,3.505,6.451,0.263,0.246,0.75,3.953,0.4,0.732,4.723,17.771,5.451,11.418,4.622,1.787,1.212,0.222,8.4,4.08,3.079,0.451,0.472,0.66,0.344,4.054,1.573,0.394,3.525,1.02,39.641,9.906,0.085,1.058,0.406,4.617,2.474,4.313,2.128,1.663,3.56,72.859,4.718,2.973,0.988,0.48
2015,7.138,4.662,0.808,4.149,1.03,2.599,1.462,0.277,38.617,"na",180.801,4.213,0.752,155.911,1.46,4.934,0.708,13.141,67.901,97.742,47.762,93.154,17.012,336.712,4.036,1.506,9.914,0.276,0.394,18.843,1.036,0.697,7.113,0.306,3.812,0.062,4.626,2.644,0.211,3.768,6.593,0.273,0.314,0.805,3.913,0.404,0.814,4.425,18.456,5.945,10.974,4.22,2.064,1.244,0.222,8.429,4.043,3.045,0.468,0.435,0.692,0.323,4.212,1.581,0.461,4.25,0.962,38.971,10.106,0.082,1.179,0.417,4.711,2.846,4.217,2.082,1.779,2.786,74.812,4.86,3.34,1.031,0.49
2016,7.394,4.786,0.843,3.967,1.008,2.655,1.489,0.288,41.373,"na",183.213,4.027,0.772,158.633,1.495,5.045,0.716,13.331,69.713,99.377,49.434,93.403,16.588,341.846,3.531,1.642,9.635,0.289,0.437,20.295,1.019,0.752,7.764,0.31,3.86,0.063,4.948,2.697,0.192,4.108,7.4,0.274,0.321,0.861,3.638,0.461,0.932,4.833,19.375,6.227,10.732,4.387,2.115,1.291,0.197,8.64,4.154,3.239,0.47,0.454,0.76,0.369,4.389,1.671,0.498,4.019,1.022,37.712,10.554,0.091,1.209,0.424,4.661,2.847,4.063,1.844,1.843,2.795,75.129,4.956,3.432,1.033,0.496
